Step,900,850,800,750,700
0,-6.08845E-06,-6.78498E-05,-0.000466501,-0.000124754,-4.99517E-05
1,3.018418651,2.337331711,2.362645646,2.468615293,2.372925235
2,3.5677143,3.009094434,2.735593634,2.915275492,2.740225685
3,3.848089497,3.375394149,3.100115775,3.236087624,2.912057137
4,4.111243649,3.553138479,3.215030039,3.247562456,3.178357116
5,4.076071281,3.607111829,3.311759814,3.391889333,3.448302011
6,4.207657959,3.707906526,3.526483887,3.407934275,3.500626533
7,4.309844441,3.730369207,3.57735534,3.477342414,3.470811084
8,4.454406324,3.79737229,3.607303993,3.533017274,3.560083981
9,4.466869975,3.831558538,3.629160143,3.503663806,3.524334036
10,4.4584443,3.882348076,3.619506822,3.611964061,3.528566514
11,4.462438676,3.911240321,3.659160512,3.603568436,3.562345545
12,4.518455253,3.928236879,3.731916552,3.580871966,3.665239866
13,4.657334114,3.971958433,3.749671889,3.688204726,3.689186971
14,4.718219525,3.972251867,3.812080691,3.654349212,3.678421007
15,4.742719019,4.027112109,3.949797892,3.660106555,3.722546479
16,4.745958958,4.083915141,3.944432435,3.657787138,3.779891693
17,4.786172396,4.257159081,3.975052271,3.693744156,3.740252403
18,4.781801205,4.171864784,3.997963664,3.65980666,3.709632132
19,4.790763604,4.193399924,4.014944101,3.711799481,3.734333528
20,4.912634768,4.187233141,4.040733735,3.776908682,3.741389305
21,4.944594734,4.20202642,3.983685352,3.827487577,3.786126411
22,5.059795418,4.158307744,4.009384901,3.810697137,3.777757334
23,4.992526591,4.173939205,4.012881729,3.713220924,3.806192169
24,5.072450385,4.150915778,4.087505828,3.819153373,3.728660335
25,5.120311643,4.213847494,4.159667247,3.849983548,3.865270683
26,5.053758852,4.272813064,4.078641326,3.852686713,3.911636537
27,5.133777313,4.27324098,4.083510703,3.859299276,3.875174544
28,5.222549976,4.179451441,4.06637404,3.814253851,3.894310279
29,5.30029671,4.240932544,4.072515617,3.847513191,3.922573978
30,5.267209286,4.318587786,4.016593164,3.854302716,3.881980567
31,5.266514946,4.397628622,4.061922646,3.911808113,3.949401653
32,5.275750614,4.377051992,4.156942443,3.943245526,3.943389725
33,5.289769551,4.299762255,4.165711141,3.894132391,3.865345621
34,5.370000544,4.324070902,4.091525683,3.930259125,3.963757086
35,5.395378468,4.350961182,4.143383165,3.979956418,4.004795321
36,5.343887207,4.312506497,4.115046638,3.927993979,3.927849916
37,5.385188916,4.438276034,4.175267062,3.919353864,3.969509071
38,5.501550019,4.402788701,4.117864236,3.893571372,3.951417182
39,5.465102074,4.344791775,4.203608543,3.974279035,3.927829682
40,5.469836689,4.360111561,4.232052783,3.9932125,3.973157097
41,5.384066934,4.349549552,4.209187557,3.962359522,3.921297497
42,5.378329051,4.411388953,4.260919922,3.886460697,3.954959644
43,5.404178704,4.467424879,4.216730409,3.999982582,3.991251487
44,5.347632228,4.400901108,4.202058796,4.004783867,3.981903779
45,5.526182667,4.396421594,4.220887324,3.890463151,3.99386435
46,5.462273243,4.369314471,4.182605292,3.995998961,4.102809761
47,5.551914843,4.374374212,4.22764299,3.958598251,4.021673036
48,5.724213503,4.361930495,4.215787321,4.0101951,4.031212351
49,5.776562613,4.463368564,4.284451149,4.028181266,4.060831117
50,5.699646117,4.461193016,4.226884425,3.950799933,4.118453664
51,5.765947009,4.440118989,4.355428235,4.016594882,4.018798628
52,5.717359312,4.379355942,4.240854992,4.075010513,4.081130176
53,5.569058585,4.3589217,4.235266087,4.13063744,4.032004634
54,5.702904271,4.420238002,4.233536435,4.17279648,4.046253098
55,5.685500461,4.461552452,4.343035372,4.069277079,4.01703392
56,5.705679223,4.474387942,4.346353846,4.137661444,3.898668902
57,5.734239806,4.527927751,4.29817069,4.176477213,4.021577644
58,5.744270624,4.503443625,4.31626317,4.07795811,4.038456387
59,5.765864515,4.418729991,4.289028857,4.073782104,4.052384405
60,5.762165221,4.44405916,4.301742765,4.130418429,4.022563615
61,5.70347372,4.41852243,4.213161613,4.073921108,4.057712105
62,5.734198543,4.417756344,4.213085627,4.133171044,4.052902546
63,5.820192518,4.457787681,4.269085628,4.094552613,4.057767763
64,5.893447561,4.538985751,4.359329147,4.146023228,4.097924307
65,5.733773548,4.502586395,4.308504037,4.118006464,4.000391232
66,5.741418373,4.527522963,4.442636285,4.13719876,4.004971048
67,5.799382322,4.465819392,4.308148931,4.011206983,4.078935791
68,5.847094879,4.578256297,4.239965006,4.029068012,4.131070901
69,5.834878092,4.658529169,4.331853409,4.099461545,4.11901413
70,5.752361161,4.566263049,4.248437841,4.059315369,4.120066954
71,5.728356357,4.568795687,4.249090472,4.090945861,4.089613247
72,5.732768585,4.451504002,4.283416645,4.126070647,4.117487765
73,5.836488975,4.455077633,4.307157179,4.101529255,4.113179139
74,5.972195265,4.510829405,4.296725166,4.207049456,4.187001285
75,5.953505298,4.559225859,4.238567864,4.165565904,4.149092939
76,5.95203654,4.535075682,4.249168372,4.216393299,4.080481673
77,6.004830843,4.50282263,4.27502868,4.189502449,4.080746783
78,5.864905955,4.601665245,4.329719794,4.147811359,4.101696805
79,5.835349233,4.557445142,4.264290654,4.143999069,4.123457158
80,5.909481068,4.486971227,4.308459012,4.113423063,4.094084694
81,5.892222139,4.576391788,4.279592504,4.221167681,4.014410313
82,6.066393927,4.580479464,4.347562748,4.216808053,4.08370003
83,6.001489401,4.505085335,4.439974963,4.139979356,4.17325923
84,5.923495576,4.576224089,4.376006912,4.218358355,4.211404732
85,6.014066791,4.623292679,4.359322922,4.143093281,4.143316066
86,5.908504926,4.614745085,4.3778177,4.141719928,4.114353146
87,6.002134373,4.537546074,4.357608785,4.17890356,4.10294105
88,5.979973167,4.505095347,4.425710351,4.126831265,4.173649955
89,6.0069964,4.560077536,4.421702678,4.151692445,4.142593623
90,6.017470801,4.565317799,4.347554423,4.154808268,4.136263653
91,6.009814712,4.626412023,4.363538562,4.2038206,4.195750257
92,5.954677115,4.618009074,4.342767209,4.284582155,4.117557278
93,5.926800059,4.653095268,4.392982337,4.166313193,4.095732591
94,6.010249457,4.575660116,4.373516934,4.098688064,4.213437
95,6.009909883,4.611984258,4.312613392,4.081878768,4.211024764
96,5.979077054,4.651223043,4.291759053,4.163446002,4.193408433
97,5.998251834,4.696413274,4.422688706,4.166997524,4.26392938
98,5.890711034,4.515698108,4.37334209,4.156640062,4.197409424
99,5.929617503,4.553982365,4.30806223,4.158101765,4.111937627
100,6.029176839,4.541189963,4.309711646,4.22912471,4.094270308
101,5.969258642,4.496054562,4.364636258,4.211504663,4.181956463
102,6.009662293,4.51702178,4.418100302,4.221645209,4.166203472
103,6.127506298,4.599572652,4.434982992,4.229156284,4.232642626
104,6.118269105,4.605391767,4.400461589,4.163701643,4.280363961
105,6.025953037,4.520671631,4.379601698,4.21209443,4.206031335
106,6.025737062,4.500496664,4.311885455,4.199970872,4.214250485
107,6.057638896,4.599640594,4.31197471,4.059736447,4.169655711
108,6.074953538,4.686396282,4.329559273,4.127663014,4.177562635
109,5.968943635,4.692502326,4.444545569,4.238562934,4.229673168
110,5.977458148,4.583699474,4.386273789,4.212249342,4.257581672
111,5.937375959,4.638811699,4.312604864,4.227973965,4.253762308
112,6.128521437,4.711986215,4.466213416,4.21820072,4.212692641
113,6.015110919,4.721399208,4.396208465,4.164742435,4.187491409
114,6.023971261,4.624636006,4.36682012,4.205567656,4.190472819
115,6.045571413,4.670576513,4.469422097,4.218890956,4.166472241
116,6.102998663,4.609723642,4.428995445,4.160107135,4.190926592
117,6.169256431,4.662395554,4.455940682,4.299002938,4.207381636
118,6.224342898,4.711324267,4.442121812,4.294480087,4.222230546
119,6.134620773,4.780297758,4.424109094,4.237971858,4.151686162
120,5.986402621,4.671598285,4.347269922,4.264015482,4.144994689
121,6.039997086,4.713330237,4.324981132,4.186501344,4.283885924
122,6.222072407,4.651715719,4.413166724,4.23378307,4.270089326
123,5.947834674,4.63950865,4.415680109,4.169059031,4.20140007
124,5.89743758,4.607361811,4.427401385,4.179933257,4.177201655
125,5.95853624,4.688472747,4.330659635,4.300165242,4.19766147
126,6.141585955,4.686410684,4.349082678,4.33451601,4.12463446
127,6.144155392,4.639038532,4.355230156,4.277089692,4.188521586
128,6.141662632,4.609966916,4.373318153,4.324256796,4.197111803
129,6.273095814,4.560411654,4.378282983,4.35434632,4.200109494
130,6.045197769,4.683324342,4.339606217,4.191214755,4.154099381
131,6.098288371,4.610720943,4.380059736,4.29892702,4.225459893
132,6.094103744,4.618837787,4.388217517,4.345059035,4.138767774
133,6.102906259,4.619324343,4.501165303,4.385052337,4.2224899
134,5.990724348,4.505683894,4.411311555,4.278661506,4.187319462
135,6.063874933,4.54173925,4.356966101,4.158189061,4.129921514
136,5.943201163,4.63723913,4.479194282,4.242399994,4.186159677
137,6.064515282,4.58407005,4.48112647,4.277027752,4.250682151
138,6.011910443,4.695486467,4.434273813,4.196784064,4.224860339
139,6.024250984,4.671566385,4.476848939,4.164880729,4.201789964
140,6.165999108,4.658895677,4.463630815,4.188473341,4.147906284
141,6.065456557,4.669483764,4.477346468,4.265091956,4.180694179
142,6.145961901,4.637016634,4.432700805,4.279481678,4.207069119
143,6.044729434,4.660821937,4.47959937,4.282195995,4.262279795
144,5.993342183,4.611709139,4.367669452,4.286361586,4.159416193
145,6.085305053,4.637103268,4.427985004,4.274088974,4.181213629
146,6.061041107,4.732238439,4.417973637,4.254410413,4.246578277
147,6.052679923,4.747366795,4.457267832,4.289770212,4.21778481
148,6.125493579,4.717953105,4.546438156,4.311801784,4.202415845
149,6.128687986,4.695290777,4.377982902,4.305388264,4.196621588
150,6.129675114,4.748132909,4.408499952,4.342798333,4.203872033
151,6.137491463,4.612884035,4.475117292,4.306668326,4.232321667
152,6.044482136,4.603083136,4.375735832,4.241893631,4.18219315
153,6.034493108,4.588926001,4.458285589,4.248839384,4.186567837
154,6.049854842,4.623772485,4.461313595,4.182406385,4.228896012
155,6.055244042,4.64845933,4.51512457,4.256679608,4.246185561
156,6.14346654,4.64919289,4.465973396,4.301268787,4.248347432
157,6.126223224,4.775056856,4.517886381,4.315017022,4.187259998
158,5.999300157,4.818706609,4.517114552,4.263215712,4.230924197
159,6.014210544,4.716465096,4.444415953,4.347477031,4.276772507
160,6.07685667,4.69746797,4.369883923,4.299517344,4.155882797
161,6.050661876,4.629732031,4.402085853,4.27328277,4.159686654
162,6.068344584,4.619188281,4.383782514,4.298901966,4.291000817
163,6.077081638,4.572183097,4.454144705,4.371685063,4.162878234
164,6.154736715,4.699344195,4.580733339,4.376256196,4.278230383
165,6.198382566,4.721134551,4.581440821,4.276911666,4.318599348
166,6.172844281,4.677040921,4.530784093,4.347725825,4.18529654
167,6.310969801,4.74080882,4.541972945,4.343577139,4.189502142
168,6.204699143,4.693330688,4.514970083,4.317519536,4.190374507
169,6.17746891,4.647476814,4.448378263,4.37942819,4.248949163
170,6.103942973,4.677110682,4.484322178,4.338949819,4.274094658
171,6.152206445,4.698402445,4.503938163,4.339106467,4.283634652
172,6.045306653,4.660754184,4.374643275,4.283934991,4.17118325
173,5.899096196,4.625058081,4.391107347,4.234960641,4.175966661
174,5.97134277,4.576986404,4.447435411,4.263023062,4.191285074
175,6.024513806,4.560283234,4.478338987,4.270968079,4.277144794
176,6.169332785,4.672076968,4.485611258,4.263397041,4.336835401
177,6.235701912,4.673898567,4.445507274,4.274656531,4.320586374
178,6.30496679,4.68919463,4.540537573,4.327408198,4.284928181
179,6.110382399,4.66959309,4.503016149,4.281694299,4.256235034
180,6.028016912,4.845467091,4.473703591,4.325293766,4.126399888
181,6.16758597,4.731612039,4.465844748,4.352644058,4.209340384
182,6.137117919,4.614157969,4.421384615,4.219812142,4.208888168
183,6.142696498,4.574209051,4.356086728,4.219125455,4.232850003
184,6.098871474,4.675214818,4.451154621,4.215201864,4.274791811
185,5.969643609,4.718103446,4.541353444,4.226019434,4.300986201
186,6.131900788,4.691666028,4.527588781,4.257384356,4.254571279
187,6.047165234,4.710754746,4.530864627,4.241446978,4.236411637
188,6.119692767,4.692903509,4.445691841,4.3482656,4.304418571
189,6.321903428,4.652410241,4.515680443,4.319929485,4.319540723
190,6.275504911,4.649608233,4.472467926,4.308573714,4.184289357
191,6.207640262,4.72202235,4.429845367,4.287483649,4.190421349
192,6.041197183,4.721719278,4.536150295,4.250542283,4.313551929
193,6.091949843,4.721110423,4.48338469,4.319636964,4.344904041
194,6.156000049,4.779444436,4.426833158,4.277032885,4.325840219
195,6.199292309,4.695816133,4.440072858,4.304977598,4.320582509
196,6.156094202,4.739241135,4.37936741,4.303695866,4.271009595
197,6.126848896,4.686451126,4.479010592,4.287051408,4.253715467
198,6.054823165,4.779935873,4.551328884,4.267817733,4.198357102
199,6.162698527,4.659132483,4.520207247,4.291227488,4.209751005
200,6.096934006,4.571556958,4.502675893,4.247463751,4.217809474
201,6.146886819,4.611430826,4.617190873,4.340192804,4.262888609
202,6.26259894,4.678791617,4.541542571,4.367560539,4.283252666
203,6.221008482,4.694119746,4.451374094,4.290768778,4.270862933
204,6.290143833,4.625366863,4.481441524,4.278210409,4.277187322
205,6.268228207,4.775099154,4.42721606,4.371202481,4.31182983
206,6.187865824,4.703158903,4.438067001,4.413410235,4.350756714
207,5.958072144,4.729018236,4.492511839,4.344831475,4.33381578
208,6.157271081,4.766763019,4.497563106,4.343271322,4.244113853
209,6.131059602,4.726104486,4.51402844,4.290447121,4.229745251
210,6.212704494,4.634967783,4.507466042,4.327485524,4.280632262
211,6.174110985,4.624608581,4.548203435,4.313900436,4.379736597
212,6.191845372,4.722020847,4.5915823,4.254056472,4.30799631
213,6.070002909,4.665683375,4.557259016,4.269677382,4.180756363
214,6.222330957,4.601519318,4.491212366,4.283728073,4.297355106
215,6.221834912,4.797702688,4.489037534,4.355067106,4.302561634
216,6.169302169,4.725622905,4.514416158,4.306165773,4.287263366
217,6.160513677,4.737869981,4.446006638,4.213178221,4.264053869
218,6.15907136,4.699597865,4.458014388,4.296284333,4.152131815
219,6.197830985,4.663144111,4.476982086,4.31950295,4.223058173
220,6.285109733,4.685009283,4.471166333,4.265730839,4.285113477
221,6.16362535,4.636489212,4.492417468,4.287583236,4.247104213
222,6.073436027,4.676141602,4.489998374,4.197988515,4.153800764
223,6.10431583,4.714281453,4.375832293,4.335389152,4.181753887
224,6.245239971,4.68349739,4.399246536,4.342434294,4.314909869
225,6.252392998,4.694804927,4.501809693,4.285695958,4.369673936
226,6.252543235,4.73358775,4.514939677,4.328187769,4.326689014
227,6.207662172,4.754801032,4.439462698,4.315732434,4.29635067
228,6.198523929,4.801474422,4.528087598,4.400552869,4.296961833
229,6.156982504,4.836338014,4.522289084,4.377999574,4.330117409
230,6.141576839,4.734146807,4.446154105,4.369361925,4.281752638
231,6.074537493,4.731522883,4.31533784,4.318347944,4.227851739
232,6.129875421,4.663966737,4.452677755,4.279036696,4.306310008
233,6.152271202,4.719502938,4.506499956,4.241347758,4.322720626
234,6.10800725,4.780452074,4.603179382,4.301393319,4.327731414
235,6.215567139,4.692517921,4.63705804,4.407971856,4.249961751
236,6.289760894,4.6365273,4.561601625,4.400363199,4.208206202
237,6.231842287,4.748045113,4.581433532,4.362420137,4.261337494
238,6.168682775,4.69430173,4.412311394,4.309972936,4.288153232
239,6.171628051,4.706363032,4.370734046,4.364471621,4.208958115
240,6.140802976,4.663973107,4.493812165,4.332825028,4.302412059
241,6.156062544,4.708684188,4.603045744,4.349957778,4.307142522
242,6.257005712,4.753726055,4.574610145,4.263568611,4.293714022
243,6.262920877,4.711340736,4.544570422,4.272218939,4.274204169
244,6.225418928,4.709408223,4.619745436,4.376721286,4.293568314
245,6.257648663,4.720522574,4.534741869,4.337233054,4.258190448
246,6.18021724,4.698861393,4.492251027,4.336338594,4.190768962
247,6.104555542,4.667538336,4.50900072,4.337825052,4.22812133
248,6.150520634,4.682950067,4.441396983,4.357597181,4.28804682
249,6.149384471,4.588269558,4.5074121,4.276233333,4.349470422
250,6.128000898,4.65317055,4.433746388,4.295405371,4.290163509
251,6.14269608,4.637037723,4.432881896,4.381362907,4.224935708
252,6.089896017,4.655202193,4.578514672,4.349800655,4.273575161
253,6.124023348,4.691207208,4.463891673,4.295632774,4.297294388
254,6.074868956,4.692541589,4.463937556,4.316176899,4.236122476
255,6.12350129,4.632253496,4.451096642,4.292070245,4.244839932
256,6.167061902,4.692612786,4.544755133,4.333881246,4.20479862
257,6.197646117,4.616273466,4.50142722,4.386111446,4.368911006
258,6.224815008,4.78438311,4.515432589,4.360942545,4.391028769
259,6.160362203,4.702737193,4.557813312,4.309975755,4.275986759
260,6.146541251,4.629588554,4.495766728,4.275872282,4.254482658
261,6.154809372,4.531795898,4.531330944,4.272208623,4.309268822
262,6.218241809,4.605575555,4.504848486,4.298266383,4.303480898
263,6.27301677,4.786113291,4.526343232,4.368360524,4.35478244
264,6.176805696,4.769824647,4.445531113,4.31109409,4.219967327
265,6.266573297,4.711695563,4.530942311,4.460855578,4.28391384
266,6.103330977,4.676103181,4.575111586,4.416767059,4.324843407
267,6.233642714,4.675665431,4.435293504,4.493169192,4.32496619
268,6.340079287,4.686527858,4.531073555,4.410808982,4.321646645
269,6.435874795,4.763447711,4.626058827,4.353198977,4.274998597
270,6.175239754,4.752574554,4.585475602,4.350639526,4.30294415
271,6.127075151,4.705891578,4.538372104,4.308782019,4.321695842
272,6.151528158,4.753757051,4.518556345,4.338601821,4.380638919
273,6.210958794,4.774594238,4.596959474,4.366643993,4.346902488
274,6.266522663,4.797611247,4.468341515,4.352034289,4.351730862
275,6.355049119,4.775432842,4.49919082,4.320062263,4.326553999
276,6.194597883,4.800145888,4.476784339,4.308764338,4.378603598
277,6.361379366,4.808604447,4.520698855,4.306858003,4.305609035
278,6.308564067,4.600711213,4.493321018,4.275149196,4.254018088
279,6.186701888,4.636475047,4.458146034,4.329630809,4.269363025
280,6.187792881,4.641953169,4.471153414,4.402746183,4.318706746
